-3.14159265358979	-1.0119927939424	0.19720490205036	4.38953882682763	0.0656880681530705
-3.07812613533545	-1.0049815799251	0.315429468982869	4.50812652176918	0.0385501862758063
-3.01465961708111	-0.994888878184596	0.436263501383616	4.60488916055298	0.0116341305671351
-2.95119309882678	-0.98165700205462	0.559134789830769	4.67850344248086	-0.0149807905133414
-2.88772658057244	-0.965243191229902	0.68343944425719	4.72778306657198	-0.0412140078526075
-2.8242600623181	-0.945620367720717	0.808545547802109	4.75169329509902	-0.0669840798075012
-2.76079354406376	-0.922777794789778	0.933797164903835	4.7493643593238	-0.0922090982653745
-2.69732702580942	-0.89672163029711	1.05851867190917	4.72010351846142	-0.116807110076613
-2.63386050755508	-0.867475366740906	1.18201937384512	4.66340559543455	-0.140696551087093
-2.57039398930074	-0.835080151257602	1.30359836672333	4.57896182842686	-0.163796689815561
-2.5069274710464	-0.799594979922572	1.42254960089934	4.46666689544831	-0.186028077663849
-2.44346095279206	-0.761096761862204	1.53816709765415	4.3266239898709	-0.207313002419214
-2.37999443453772	-0.719680249935487	1.64975026836666	4.1591478479218	-0.227575941710093
-2.31652791628338	-0.675457836053707	1.75660928345507	3.96476565412331	-0.246744013010985
-2.25306139802904	-0.62855921056451	1.85807043673036	3.74421577729895	-0.264747416760366
-2.1895948797747	-0.579130886514272	1.95348144996057	3.49844431763629	-0.281519869158519
-2.12612836152037	-0.527335591002672	2.04221666231811	3.2285994739968	-0.296999021250459
-2.06266184326603	-0.473351527237039	2.12368204998812	2.93602376975293	-0.311126860972793
-1.99919532501169	-0.417371512263013	2.19732002255931	2.62224420445954	-0.323850094952012
-1.93572880675735	-0.359601996673494	2.26261394489081	2.2889604271696	-0.335120506984487
-1.87226228850301	-0.300261973861719	2.3190923359315	1.93803105472177	-0.344895290303992
-1.80879577024867	-0.239581787568811	2.36633269943034	1.5714582844072	-0.353137350949129
-1.74532925199433	-0.177801847564729	2.40396494557593	1.19137097462896	-0.359815579778339
-1.68186273373999	-0.115171264278595	2.43167436728714	0.800006389089246	-0.364905090941626
-1.61839621548565	-0.0519464140460198	2.44920414008314	0.399690819297626	-0.368387424902727
-1.55492969723131	0.0116105526451553	2.45635732011589	-0.00718068354942464	-0.370250714409772
-1.49146317897697	0.0752332469636188	2.45299832097391	-0.418165223305132	-0.37048981213306
-1.42799666072263	0.138652608241531	2.43905385617444	-0.830793366784187	-0.369106379021357
-1.36453014246829	0.201598487576485	2.41451334075995	-1.24259058569783	-0.366108932769204
-1.30106362421395	0.2638012348445	2.37942875200967	-1.65109857158941	-0.361512856132912
-1.23759710595962	0.324993275526327	2.33391395586729	-2.05389616477507	-0.355340365177913
-1.17413058770528	0.384910664001424	2.27814351217471	-2.44861964421391	-0.347620437880854
-1.11066406945094	0.443294600377834	2.21235097808999	-2.83298213497162	-0.338388703841968
-1.0471975511966	0.499892898495689	2.13682673506044	-3.20479190336452	-0.327687296182925
-0.983731032942258	0.55446139345835	2.05191537032816	-3.5619693267776	-0.31556466700866
-0.920264514687919	0.606765277897394	1.9580126490796	-3.9025623452808	-0.302075368095044
-0.85679799643358	0.656580357152787	1.8555621179358	-4.22476022520832	-0.28727979872443
-0.79333147817924	0.703694214632699	1.74505138444607	-4.52690549045056	-0.271243922825129
